document_id,review_title,review_url,product_name,flavor_a,flavor_b,pair_key,sentence,matched_categories,matched_terms,matched_negated_categories,matched_negated_terms,is_same_sentence_pair,has_explicit_mix_expression,explicit_mix_text,is_template_sentence,template_pattern,has_positive_expression,has_negative_expression,has_taste_role_explanation,role_detection_rule,role_action_term,role_effect_term,is_product_name_derived,is_parent_child_pair,parent_child_reason
R0136,DOZAJ – Chocolate(チョコレート)レビュー,https://cloud-jp.net/dozaj-chocolate/,DOZAJ – Chocolate(チョコレート)レビュー,チョコレート,ミント,チョコレート||ミント,たしかに煙の吐き始めは、ほんのりとチョコレートの味がするのですが、吐き終わりには特になにも感じないです。,experience:smoke,煙,,,False,False,,False,,False,False,False,,,,False,False,
R0136,DOZAJ – Chocolate(チョコレート)レビュー,https://cloud-jp.net/dozaj-chocolate/,DOZAJ – Chocolate(チョコレート)レビュー,チョコレート,ミント,チョコレート||ミント,また、ミントやアイスといった清涼感があるフレーバーとの組み合わせもチョコミントっぽく仕上がるのでチョコミン党の方は是非一度試してみてはいかがでしょうか。,experience:coolness,清涼感,,,False,False,,False,,False,False,False,,,,False,False,
R0136,DOZAJ – Chocolate(チョコレート)レビュー,https://cloud-jp.net/dozaj-chocolate/,DOZAJ – Chocolate(チョコレート)レビュー,チョコレート,ミント,チョコレート||ミント,DOZAJ(ドザジ) – Chocolate(チョコレート)はCLOUD SHOPにてご購入いただけます！,,,,,False,False,,True,CLOUD SHOPにてご購入いただけます,False,False,False,,,,False,False,
R0041,MALAKI – Double Apple Mint(ダブルアップルミント),https://cloud-jp.net/malaki-doubleapplemint/,MALAKI – Double Apple Mint(ダブルアップルミント),ダブルアップル,ミント,ダブルアップル||ミント,ダブルアップルミントは爽やかなダブルアップルとミントのミックスフレーバーです。,experience:coolness,爽やか,,,True,True,ダブルアップルとミントのミックス,False,,False,False,False,,,,False,False,
R0041,MALAKI – Double Apple Mint(ダブルアップルミント),https://cloud-jp.net/malaki-doubleapplemint/,MALAKI – Double Apple Mint(ダブルアップルミント),ダブルアップル,ミント,ダブルアップル||ミント,温度を高くするとダブルアップルの甘さは強まりますが、ミントの出方が不安定になる印象です。,,,,,True,False,,False,,False,False,False,,,,False,False,
R0162,TROY ANISE(アニス) レビュー,https://cloud-jp.net/troy-anise/,TROY ANISE(アニス) レビュー,ダブルアップル,ミント,ダブルアップル||ミント,TROY Aniseはダブルアップルの主原料として有名なアニスを再現したフレーバーになります。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0162,TROY ANISE(アニス) レビュー,https://cloud-jp.net/troy-anise/,TROY ANISE(アニス) レビュー,ダブルアップル,ミント,ダブルアップル||ミント,味のイメージとしてはDozajのダブルアップルに近いと思います。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0162,TROY ANISE(アニス) レビュー,https://cloud-jp.net/troy-anise/,TROY ANISE(アニス) レビュー,ダブルアップル,ミント,ダブルアップル||ミント,(個人的にはダブルアップルは高火力でも吸えるのですが、アニスに関してはちょっとしんどかったです。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0162,TROY ANISE(アニス) レビュー,https://cloud-jp.net/troy-anise/,TROY ANISE(アニス) レビュー,ダブルアップル,ミント,ダブルアップル||ミント,個人的にフローラル系のTrifecta DarkのラベンダーミントやDozaj ジャスミン、Al fakher　ローズあたりが相性いいと思います。,experience:balance,相性,,,False,False,,False,,False,False,False,,,,False,False,
R0070,DOZAJ – Grape(グレープ)レビュー,https://cloud-jp.net/dozaj-grape/,DOZAJ – Grape(グレープ)レビュー,パッションフルーツ,ミント,パッションフルーツ||ミント,・グレープ×キウイフルーツ×パッションフルーツ – グレープの甘さを引き立たせるスッキリ甘いフルーツとのミックス。,taste:sweetness,甘い,,,False,False,,False,,False,False,False,,,,False,False,
R0070,DOZAJ – Grape(グレープ)レビュー,https://cloud-jp.net/dozaj-grape/,DOZAJ – Grape(グレープ)レビュー,パッションフルーツ,ミント,パッションフルーツ||ミント,・グレープ×ライム×ミント – スッキリとグレープを楽しみたい方に向けたミックス。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0082,DOZAJ(ドザジ) – Passion Fruits(パッションフルーツ)レビュー,https://cloud-jp.net/dozaj-passionfruits/,DOZAJ(ドザジ) – Passion Fruits(パッションフルーツ)レビュー,パッションフルーツ,ミント,パッションフルーツ||ミント,Dozaj – Passion Fruits(パッションフルーツ)の特徴,,,,,False,False,,True,^[^。！？!?]*の特徴$,False,False,False,,,,False,False,
R0082,DOZAJ(ドザジ) – Passion Fruits(パッションフルーツ)レビュー,https://cloud-jp.net/dozaj-passionfruits/,DOZAJ(ドザジ) – Passion Fruits(パッションフルーツ)レビュー,パッションフルーツ,ミント,パッションフルーツ||ミント,Dozaj – Passion Fruits(パッションフルーツ)のおすすめミックス,evaluation:positive,おすすめ,,,False,False,,True,^[^。！？!?]*おすすめ(?:の)?ミックス(?:・組み合わせ)?$,True,False,False,,,,False,False,
R0082,DOZAJ(ドザジ) – Passion Fruits(パッションフルーツ)レビュー,https://cloud-jp.net/dozaj-passionfruits/,DOZAJ(ドザジ) – Passion Fruits(パッションフルーツ)レビュー,パッションフルーツ,ミント,パッションフルーツ||ミント,ドザジのパッションフルーツは、まったりとした甘味に酸味と苦味が表現されたフレーバーです。,taste:acidity|taste:bitterness,苦味|酸味,,,False,False,,False,,False,False,False,,,,False,False,
R0082,DOZAJ(ドザジ) – Passion Fruits(パッションフルーツ)レビュー,https://cloud-jp.net/dozaj-passionfruits/,DOZAJ(ドザジ) – Passion Fruits(パッションフルーツ)レビュー,パッションフルーツ,ミント,パッションフルーツ||ミント,ミントなどで清涼感を加えて甘味の印象を和らげてあげてもいいかもしれません。,experience:coolness,清涼感,,,False,False,,False,,False,False,False,,,,False,False,
R0040,MALAKI – Lemon(レモン),https://cloud-jp.net/malaki-lemon/,MALAKI – Lemon(レモン),バニラ,レモン,バニラ||レモン,MALAKI – Lemon(レモン)の特徴,,,,,False,False,,True,^[^。！？!?]*の特徴$,False,False,False,,,,False,False,
R0040,MALAKI – Lemon(レモン),https://cloud-jp.net/malaki-lemon/,MALAKI – Lemon(レモン),バニラ,レモン,バニラ||レモン,MALAKI – Lemon(レモン)のおすすめミックス,evaluation:positive,おすすめ,,,False,False,,True,^[^。！？!?]*おすすめ(?:の)?ミックス(?:・組み合わせ)?$,True,False,False,,,,False,False,
R0040,MALAKI – Lemon(レモン),https://cloud-jp.net/malaki-lemon/,MALAKI – Lemon(レモン),バニラ,レモン,バニラ||レモン,レモンのフレーバーには、数パターンあると思います。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0040,MALAKI – Lemon(レモン),https://cloud-jp.net/malaki-lemon/,MALAKI – Lemon(レモン),バニラ,レモン,バニラ||レモン,例えば、お菓子のような甘みを持っているタイプのレモン、レモンの皮の味の強い再現度の高いレモンなどです。,experience:heaviness,強い,,,False,False,,False,,False,False,False,,,,False,False,
R0040,MALAKI – Lemon(レモン),https://cloud-jp.net/malaki-lemon/,MALAKI – Lemon(レモン),バニラ,レモン,バニラ||レモン,その中で言うと、マラキのレモンは、お菓子のような甘みが第一印象としては強めで、煙を吐いた後の抜けた際のレモンの再現性の高い香りが特徴です。,experience:aroma|experience:smoke,煙|香り,,,False,False,,False,,False,False,False,,,,False,False,
R0040,MALAKI – Lemon(レモン),https://cloud-jp.net/malaki-lemon/,MALAKI – Lemon(レモン),バニラ,レモン,バニラ||レモン,・ワイルド×バニラ×コニャック – 甘さとスモーキーな香りを重ねて上品な香りを楽しむミックス。,experience:aroma,香り,,,False,False,,False,,False,False,False,,,,False,False,
R0040,MALAKI – Lemon(レモン),https://cloud-jp.net/malaki-lemon/,MALAKI – Lemon(レモン),バニラ,レモン,バニラ||レモン,MALAKI – Lemon(レモン)はCLOUD SHOPにてご購入いただけます！,,,,,False,False,,True,CLOUD SHOPにてご購入いただけます,False,False,False,,,,False,False,
R0077,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,https://cloud-jp.net/dozaj-icecreamlemon/,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,バニラ,レモン,バニラ||レモン,Dozaj – Ice Cream Lemon(アイスクリームレモン)の特徴,,,,,False,False,,True,^[^。！？!?]*の特徴$,False,False,False,,,,False,False,
R0077,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,https://cloud-jp.net/dozaj-icecreamlemon/,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,バニラ,レモン,バニラ||レモン,Dozaj – Ice Cream Lemon(アイスクリームレモン)のおすすめミックス,evaluation:positive,おすすめ,,,False,False,,True,^[^。！？!?]*おすすめ(?:の)?ミックス(?:・組み合わせ)?$,True,False,False,,,,False,False,
R0077,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,https://cloud-jp.net/dozaj-icecreamlemon/,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,バニラ,レモン,バニラ||レモン,レモンのさっぱりとした酸味がまず口に広がり、履き終わりの煙の中にバニラエッセンスの甘さが感じられます。,experience:coolness|experience:smoke|taste:acidity,さっぱり|煙|酸味,,,False,False,,False,,False,False,False,,,,False,False,
R0077,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,https://cloud-jp.net/dozaj-icecreamlemon/,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,バニラ,レモン,バニラ||レモン,イメージとしてはレモンのジェラートのような味わいです。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0077,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,https://cloud-jp.net/dozaj-icecreamlemon/,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,バニラ,レモン,バニラ||レモン,レモン単体の甘味ではなく、バニラの甘味で香りにアクセントをつけているのがこのフレーバーの面白いところですね。,experience:aroma,香り,,,False,False,,False,,False,False,False,,,,False,False,
R0077,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,https://cloud-jp.net/dozaj-icecreamlemon/,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,バニラ,レモン,バニラ||レモン,温度高めでレモンの苦味や酸味を味わいつつ、アイスクリームのしっかりとした清涼感や甘味を味わっていくのがおすすめだと思います。,evaluation:positive|experience:coolness|taste:acidity|taste:bitterness,おすすめ|清涼感|苦味|酸味,,,False,False,,False,,True,False,False,,,,False,False,
R0077,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,https://cloud-jp.net/dozaj-icecreamlemon/,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,バニラ,レモン,バニラ||レモン,レモン系フレーバーの中でも、レモンの味わいをしっかり感じれること、そして味の崩れにくさが個人的に推せるポイントです。,,,,,False,False,,False,,False,False,False,,,,False,False,
R0077,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,https://cloud-jp.net/dozaj-icecreamlemon/,DOZAJ – Ice Cream Lemon(アイスクリームレモン)レビュー,バニラ,レモン,バニラ||レモン,ただ温度を上げた際には、レモンの身の部分というよりレモンの皮っぽい？,,,,,False,False,,False,,False,False,False,,,,False,False,
R0097,Tabu – Pomelo(ポメロ)レビュー,https://cloud-jp.net/tabu-pomelo/,Tabu – Pomelo(ポメロ)レビュー,グレープフルーツ,ミント,グレープフルーツ||ミント,筆者である私と同様、ポメロをそもそも知らない方が多いと思うので他のフルーツに例えると、吸っている時は舌でオレンジのような甘味を感じ、吐くときにグレープフルーツのような酸味・ビターさを感じます。,taste:acidity|taste:bitterness,ビター|酸味,,,False,False,,False,,False,False,False,,,,False,False,
